"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォロー中","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォロー中","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"811966723125432320","https://twitter.com/nandaka_furari/status/811966723125432320","絵文字の統一化の話がそろそろ出てくる頃か…そして「君らのいる場所は我々はすでに二千年以上前に通過しているッ！」みたいに言ってくる中国拳法の達人が出てくる。","2016-12-22 16:08 +0000","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811918465506258944","https://twitter.com/nandaka_furari/status/811918465506258944","はじめからやり直しですね。しかし、簡易モードがある今は特に気にするほどではない。盾のレベルを上げる方法はまたするかどうか。#ファンキル地上編 https://t.co/UEK5AaZhvn","2016-12-22 12:57 +0000","111.0","3.0","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811904113701048320","https://twitter.com/nandaka_furari/status/811904113701048320","FGOはRPGなのかな。","2016-12-22 11:59 +0000","75.0","1.0","0.013333333333333334","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811903477328723968","https://twitter.com/nandaka_furari/status/811903477328723968","@nandaka_furari しかし、簡易モードがなかった頃に進めていた人はすごいなーと思う。何回もやり直しとかあったろうに。","2016-12-22 11:57 +0000","23.0","1.0","0.043478260869565216","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811902344052940801","https://twitter.com/nandaka_furari/status/811902344052940801","簡易戦闘表示があるかないかは、やるモチベーションにかなり影響を与えるのはかなり実感した。難しくても変なとこでストレスを感じずにすみそう。#ファンキル地上編","2016-12-22 11:52 +0000","57.0","3.0","0.05263157894736842","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811900764066983936","https://twitter.com/nandaka_furari/status/811900764066983936","2-10は消化試合っぽいのでさくっと進めよう。","2016-12-22 11:46 +0000","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811900350223396870","https://twitter.com/nandaka_furari/status/811900350223396870","2-8、ひどい結果だった上に間違って進めてしまった。
2-9、何回かやりなおしたけどそんなに難しくはなかった。精の薬は使ったけど。
#ファンキル地上編 https://t.co/y6816A0dt8","2016-12-22 11:45 +0000","114.0","3.0","0.02631578947368421","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811883668226486273","https://twitter.com/nandaka_furari/status/811883668226486273","流行ってるぽいからFateGOというのをやってみようとインストールして起動したらメンテしてた。","2016-12-22 10:38 +0000","62.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811882651409727488","https://twitter.com/nandaka_furari/status/811882651409727488","番組名は書いてあったな。放送の日付って言いたかったんだけど。 https://t.co/4ICKWWlm1y","2016-12-22 10:34 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811858701250281472","https://twitter.com/nandaka_furari/status/811858701250281472","バイブレーション機能、搭載ー https://t.co/B9b2cH9eDH","2016-12-22 08:59 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811854727168131074","https://twitter.com/nandaka_furari/status/811854727168131074","視聴率ひどいことになりそう。 https://t.co/zBnpQiKFXA","2016-12-22 08:43 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811815116542857216","https://twitter.com/nandaka_furari/status/811815116542857216","もんじゅの後継、やる意味があるのかは疑問はあるな。ロシアは高速炉の技術は進んでいるようだけど増殖炉ではないような感じで有用性があるのか。","2016-12-22 06:06 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811744782615646209","https://twitter.com/nandaka_furari/status/811744782615646209","今さらながらconsoleオブジェクトについて調べる。便利なものがあるものだな。","2016-12-22 01:26 +0000","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811564763238936576","https://twitter.com/nandaka_furari/status/811564763238936576","蜻蛉切はファンキルにも刀剣乱舞にもいる、らしい。","2016-12-21 13:31 +0000","128.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811544161916633090","https://twitter.com/nandaka_furari/status/811544161916633090","かしわめしでツイッター検索したら鶏飯が引っ掛かるんだけど、どうなってんだよ。","2016-12-21 12:09 +0000","32.0","1.0","0.03125","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811543800329871360","https://twitter.com/nandaka_furari/status/811543800329871360","かしわ飯って俺が知ってるかしわ飯とは違うのもあるのか。それ、炊き込みご飯ではないの…？","2016-12-21 12:08 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811535512712331270","https://twitter.com/nandaka_furari/status/811535512712331270","かしわうどんて鳥栖のあれなのか。確かにかしわ飯とは別だろうけど。 https://t.co/TfPjNOUALm","2016-12-21 11:35 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811526875449151488","https://twitter.com/nandaka_furari/status/811526875449151488","執拗に飯テロを繰り返す悪の味方系ヒーローという概念","2016-12-21 11:00 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811522490493079552","https://twitter.com/nandaka_furari/status/811522490493079552","心当たりあるな。逃げ恥よりドクターXの方が高視聴率。","2016-12-21 10:43 +0000","89.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811517934384259073","https://twitter.com/nandaka_furari/status/811517934384259073","ホント不便なとこで独居されると負担が増えてですねー。","2016-12-21 10:25 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811515317239189504","https://twitter.com/nandaka_furari/status/811515317239189504","インターウッオ
（苦しいな…）","2016-12-21 10:15 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811506099660566528","https://twitter.com/nandaka_furari/status/811506099660566528","java.util.*のソースくらいを読んでる人か…。俺がそれに当てはまることは生涯なさそうな気がする…。","2016-12-21 09:38 +0000","43.0","1.0","0.023255813953488372","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811503019938320384","https://twitter.com/nandaka_furari/status/811503019938320384","「小説は、10億円の当たりくじを妻に奪われ、トラックにひかれて死んだ東山拓人（ひがしやま・たくと）が、異世界に転生する……というストーリー」
日本のトラックって異世界転送装置を積んでるんだスゲー（錯乱） https://t.co/EupbuOM5IB","2016-12-21 09:26 +0000","54.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811474742637039616","https://twitter.com/nandaka_furari/status/811474742637039616","気づかぬ間にというか、悪い姿勢なのは気づいてはいるんだけど、意識していい姿勢を保つというのは難度が高い。姿勢をよくするために作業してるわけではないし。","2016-12-21 07:33 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811419342520713216","https://twitter.com/nandaka_furari/status/811419342520713216","しばらくヘルシーにわかめうどんで。","2016-12-21 03:53 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811215720923078656","https://twitter.com/nandaka_furari/status/811215720923078656","これ観てから気を落ち着かせて早めに寝よう。
The Cure - Lullaby
https://t.co/AqREd7D3ph","2016-12-20 14:24 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811201081485107200","https://twitter.com/nandaka_furari/status/811201081485107200","逃げ恥も真田丸もシンゴジラも君の名はも何もかも見ていない。その代わりネットで炎上ネタを探してはニヤニヤしている…。自分で自分の人生をダメなものにしている感覚…。","2016-12-20 13:26 +0000","282.0","2.0","0.0070921985815602835","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811170345734402048","https://twitter.com/nandaka_furari/status/811170345734402048","@nandaka_furari タバコ税をタバコに課さないで有料喫煙ルームに課すとか。その場合はポイ捨てが増えるだけかな…。","2016-12-20 11:24 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811169930758369281","https://twitter.com/nandaka_furari/status/811169930758369281","有料の喫煙ルームがあったら需要ありそうな気はする。5分10円くらい。儲けれるかは知らないけど。仮に1分10円だったら最高で1時間600円だしこれでも儲けはないかな。1分30円は高すぎるかな。1分15円くらいだったら…。","2016-12-20 11:22 +0000","41.0","1.0","0.024390243902439025","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811163021435248641","https://twitter.com/nandaka_furari/status/811163021435248641","もう止めよう、もう止めようと思いつつ読んでしまった。好奇心に勝てなかった…。
2016-07-18 - この半年間のできごとについて - aska_burnishstone’s diary
https://t.co/uJbo3NnT8R","2016-12-20 10:55 +0000","103.0","2.0","0.019417475728155338","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811152562959192064","https://twitter.com/nandaka_furari/status/811152562959192064","こういうのも流れてくる…そういえばプロモーションってどのくらい効果あるんだろ。#プロモーション
https://t.co/s7CeSoDj0G","2016-12-20 10:13 +0000","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811152105557803009","https://twitter.com/nandaka_furari/status/811152105557803009","2-8何回か挑戦したけどクリアできなかった。動きは把握できてきているけど。じっくり長期戦な感じで言った方がよさそう。年内にはさすがにクリアしたいな。#ファンキル地上編","2016-12-20 10:11 +0000","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811117761195700224","https://twitter.com/nandaka_furari/status/811117761195700224","おちつけアバ茶の逆だ。","2016-12-20 07:55 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811117172084776960","https://twitter.com/nandaka_furari/status/811117172084776960","@nandaka_furari いや、ひとつだけ解ったことがある。ASKA氏ははてなーだということ。どんだけ依存してんだろ。","2016-12-20 07:52 +0000","68.0","2.0","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
