"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"745605347038007296","https://twitter.com/nandaka_furari/status/745605347038007296","これってもしかしてアトム法律事務所絡みとか？/元警察官らの集団強姦、被害女性が検審申し立て　「不起訴は不当」 https://t.co/lCrfb3CHmB @Sankei_newsから","2016-06-22 13:12 +0000","194.0","3.0","0.015463917525773196","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745598701729546242","https://twitter.com/nandaka_furari/status/745598701729546242","やっぱクソリプマイスターにクソリプ送るのは気ぃ使うぜ……！","2016-06-22 12:45 +0000","54.0","2.0","0.037037037037037035","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745579523811401728","https://twitter.com/nandaka_furari/status/745579523811401728","共産党から「選挙協力するからこういうCM流してね」とか言われたんだろうか。
https://t.co/zf1ZTUQwpx","2016-06-22 11:29 +0000","52.0","2.0","0.038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745577047414575104","https://twitter.com/nandaka_furari/status/745577047414575104","@teracy これが高度な円満はボットと見分けがつかないというやつ（今考えました）なんですね……","2016-06-22 11:19 +0000","59534.0","45.0","7.558705949541439E-4","0.0","0.0","2.0","24.0","0.0","0.0","19.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745560169153650692","https://twitter.com/nandaka_furari/status/745560169153650692","禍根を残すといけないのではっきりしてほしい。","2016-06-22 10:12 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745545911674142720","https://twitter.com/nandaka_furari/status/745545911674142720","議員やめたいの。 https://t.co/XjaZA9g9rR","2016-06-22 09:16 +0000","56.0","1.0","0.017857142857142856","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745540145944793100","https://twitter.com/nandaka_furari/status/745540145944793100","よう降るな","2016-06-22 08:53 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745461528095141890","https://twitter.com/nandaka_furari/status/745461528095141890","俺としては九州統一政府ができればあとはまあ別に…。","2016-06-22 03:40 +0000","43.0","3.0","0.06976744186046512","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745457902412935168","https://twitter.com/nandaka_furari/status/745457902412935168","自民以外の中からサイコロで選ぶとか。 https://t.co/yzbe2K6i43","2016-06-22 03:26 +0000","42.0","2.0","0.047619047619047616","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745425985047171072","https://twitter.com/nandaka_furari/status/745425985047171072","@nandaka_furari なぜかアンチ自民もそんなだけど。","2016-06-22 01:19 +0000","25.0","1.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
